bufferRadius_max,col_index,row_index,dem_mean,risknum_max
,72,36,2.06788558433727,2
,72,37,2.00001133974389,2
,72,38,1.93905636809271,2
,72,39,1.89540152814176,2
,72,40,1.8407553737886,
,72,41,1.76947227140489,
,72,42,1.71784414308101,2
,72,43,1.69472334304299,2
,72,44,1.60942606210352,
,72,45,1.54408417796709,
2.5,72,46,1.51361549990233,
2.5,72,47,1.46120125060377,
2.5,72,48,1.39320353710313,
2.5,72,49,1.33742318058261,
2.5,72,50,1.29774441650949,2
,72,51,1.24601688641466,2
,72,52,1.17186988727205,2
,72,53,1.10414369994058,2
,72,54,1.02942391182566,2
4,72,55,1.00491513678824,2
4,72,56,0.948300902219177,2
,72,57,0.873243140711826,2
,72,58,0.821213589843731,2
,72,59,0.785109782321264,2
,72,60,0.726976033823113,2
,72,61,0.654348447327363,2
,72,62,0.611145688307612,2
2.5,72,63,0.608470239229972,
,72,64,0.635818510595552,2
,72,65,0.682302960807278,2
,72,66,0.706629980816934,2
,72,67,0.750565556443123,2
,72,68,0.800000011920929,2
,72,69,0.823417743562856,
,72,70,0.890705275170714,
,72,71,0.900537890967114,
,72,72,0.96269332226987,
,72,73,0.995729925182351,
2.5,72,74,1.03452855028993,
2.5,72,75,1.08062015871812,
2.5,72,76,1.11478640486648,
,72,77,1.15728981406091,
,72,78,1.20326481474996,
2.5,72,79,1.22573890293585,
,73,0,4.69170951204814,
,73,1,4.59408803674901,
,73,2,4.49045265687225,
,73,3,4.37053383172695,
,73,4,4.25528404572223,
,73,5,4.15367128064631,
,73,6,3.99133268425519,
,73,7,3.90955586290773,2
,73,8,3.82637359399473,2
2.5,73,9,3.69200796136779,2
,73,10,3.57680192286123,2
,73,11,3.48755435617805,2
,73,12,3.40749239726092,2
2.5,73,13,3.32817232254407,2
2.5,73,14,3.24976546621352,2
,73,15,3.17737513350828,2
2.5,73,16,3.12493625026041,2
2.5,73,17,3.10006200713507,2
2.5,73,18,3.02318111364242,2
4,73,19,2.95489226857207,2
,73,20,2.88254100529152,2
,73,21,2.82822093106445,2
,73,22,2.78943353149526,2
2.5,73,23,2.73470249424588,2
2.5,73,24,2.6641116048616,2
,73,25,2.61504812739478,2
,73,26,2.57924287181069,2
,73,27,2.51601015569491,2
,73,28,2.44665260103924,2
,73,29,2.40516522498641,2
,73,30,2.35167364973402,2
,73,31,2.27472716195432,2
,73,32,2.22413771495207,2
,73,33,2.19165880482239,2
,73,34,2.12022933558064,
,73,35,2.05549459683401,
,73,36,2.01729245399636,2
,73,37,1.96973447579414,2
,73,38,1.90315274608792,2
,73,39,1.84467505590934,2
,73,40,1.80235873343228,2
,73,41,1.75437342042402,
,73,42,1.68096782049385,2
,73,43,1.61811889443339,2
,73,44,1.53271202322343,
2.5,73,45,1.5057406376639,
2.5,73,46,1.45732638257472,
2.5,73,47,1.38855322953063,
2.5,73,48,1.33189702550973,
,73,49,1.28992080525825,2
,73,50,1.23921229110151,2
,73,51,1.17152283418117,2
,73,52,1.11401099088139,2
,73,53,1.07948523204033,2
,73,54,1.00085282175222,2
,73,55,0.939883536976798,2
4,73,56,0.905703997086706,2
,73,57,0.847140392122211,2
,73,58,0.778077099510346,2
,73,59,0.727646005648111,2
,73,60,0.690685274702282,2
,73,61,0.634401334230211,
,73,62,0.600986345243176,
2.5,73,63,0.600686926039636,
2.5,73,64,0.623556887123187,2
,73,65,0.678233535076806,2
,73,66,0.706612600759929,2
,73,67,0.750446471023685,2
,73,68,0.800000011920929,
,73,69,0.823296688571207,
,73,70,0.89068986468592,
2.5,73,71,0.900438733675144,
2.5,73,72,0.962567806038606,
2.5,73,73,0.995681726905484,
2.5,73,74,1.03446212499385,
,73,75,1.08055007495487,
,73,76,1.11474184691312,
,73,77,1.15719786295494,
,73,78,1.20324214121612,
,73,79,1.22562517014604,
,74,0,4.73077092274226,
,74,1,4.61338484306509,
,74,2,4.50620358503268,
,74,3,4.38506346987859,
,74,4,4.26056788167947,
,74,5,4.17109565074476,
,74,6,4.05241462645003,
,74,7,3.91615871549973,2
2.5,74,8,3.82951266520766,2
2.5,74,9,3.73048041702502,2
,74,10,3.61079524152278,2
,74,11,3.49855893752059,2
,74,12,3.39545183578743,2
2.5,74,13,3.28655943473239,2
,74,14,3.18374195987791,2
,74,15,3.12019583176119,2
,74,16,3.08804712100026,2
,74,17,3.03329797697317,2
4,74,18,2.95296523471041,2
4,74,19,2.9100231443522,2
2.5,74,20,2.84993780534542,2
2.5,74,21,2.78360965334404,2
2.5,74,22,2.73435108802152,2
2.5,74,23,2.69337890364144,2
,74,24,2.63123932186201,2
,74,25,2.56533076799298,2
,74,26,2.52177144983959,2
,74,27,2.4802213463278,2
,74,28,2.41093094480353,2
,74,29,2.35160285242308,2
,74,30,2.31132716327853,2
,74,31,2.2568843330694,2
,74,32,2.18458044420244,2
,74,33,2.12615835659615,
,74,34,2.05047514992519,
,74,35,2.00845931619023,2
,74,36,1.96659561907937,2
,74,37,1.90382016354116,2
,74,38,1.84134843259803,2
,74,39,1.79605924553935,2
,74,40,1.7504212852378,2
,74,41,1.6867558790882,
2.5,74,42,1.6196590941529,
2.5,74,43,1.58618993855561,
2.5,74,44,1.50073622280281,
2.5,74,45,1.44559307298085,
,74,46,1.41011797011766,
2.5,74,47,1.35331619424,
,74,48,1.28851920952768,
,74,49,1.23654178549027,2
,74,50,1.19380642093518,2
,74,51,1.13768438264293,2
,74,52,1.0683007686821,2
,74,53,1.01018923597371,2
,74,54,0.934415197701161,2
,74,55,0.899205954775357,2
4,74,56,0.849345221251297,2
,74,57,0.779288643917445,2
,74,58,0.722127942010805,2
,74,59,0.68185070134093,2
,74,60,0.637638590541299,2
,74,61,0.603049525906159,
,74,62,0.594775240065132,
,74,63,0.599673554480134,
2.5,74,64,0.622268766809013,
,74,65,0.677726370551959,
,74,66,0.706595220702925,
,74,67,0.750327385604247,
2.5,74,68,0.800000011920929,
2.5,74,69,0.823175633579558,
2.5,74,70,0.890674454201126,
2.5,74,71,0.900339548804208,
,74,72,0.962442274409749,
,74,73,0.995633525878893,
,74,74,1.03439573662227,
,74,75,1.08048003014979,
,74,76,1.11469731372865,
,74,77,1.15710596296275,
,74,78,1.20282621014192,
,74,79,1.2224506583131,
,75,0,4.74934174827078,
,75,1,4.62085308278842,
,75,2,4.51569056140148,
,75,3,4.4159805217449,
,75,4,4.29805154671659,
,75,5,4.17794318307196,
,75,6,4.08184892246011,2
,75,7,3.92634303494324,2
2.5,75,8,3.83200351613159,2
,75,9,3.74798005328419,2
,75,10,3.62651211487258,2
,75,11,3.50375239714702,2
,75,12,3.40095160390321,2
2.5,75,13,3.29872705645766,2
,75,14,3.18207438190346,2
,75,15,3.07904142581447,2
,75,16,3.02902656690384,2
,75,17,2.99228575454161,2
4,75,18,2.91416455529728,2
,75,19,2.85608464022654,2
,75,20,2.78882072412009,2
,75,21,2.72954504928814,2
2.5,75,22,2.6865456622354,2
2.5,75,23,2.63761182063502,2
2.5,75,24,2.57051519241667,2
,75,25,2.5144050258172,2
,75,26,2.47545702261831,2
,75,27,2.42146191865411,2
,75,28,2.35220123505684,2
,75,29,2.30379528149109,2
,75,30,2.26266195073731,2
,75,31,2.19744114879333,2
,75,32,2.12890289172229,2
,75,33,2.0845992603361,
,75,34,2.01130718345643,2
,75,35,1.95656639286698,2
,75,36,1.91670175262761,2
,75,37,1.86245955179313,2
,75,38,1.79778592454597,2
,75,39,1.74536878183484,2
2.5,75,40,1.70207528589609,2
2.5,75,41,1.64727253448197,
2.5,75,42,1.57583326602608,
,75,43,1.5264904452531,
,75,44,1.4411435045701,
,75,45,1.40109339370913,
,75,46,1.35877482951479,
2.5,75,47,1.29568379537786,
2.5,75,48,1.23521102273089,
,75,49,1.188598786909,
,75,50,1.14177707092844,2
,75,51,1.07959221888737,2
,75,52,1.01647744185999,2
,75,53,0.972895598449015,2
,75,54,0.903633761207717,2
,75,55,0.847749644384163,2
4,75,56,0.803200976579452,2
4,75,57,0.739207347097698,2
,75,58,0.675947818082845,2
,75,59,0.63046479823638,2
,75,60,0.591392571125749,2
,75,61,0.554097955893899,
,75,62,0.565870832166697,2
,75,63,0.597842696264454,2
2.5,75,64,0.62222952639081,2
,75,65,0.67762914549372,
2.5,75,66,0.70657784064592,
2.5,75,67,0.750208300184809,2
2.5,75,68,0.800000011920929,2
,75,69,0.823054578587909,
,75,70,0.890659043716333,
,75,71,0.900240354173757,
,75,72,0.962316739113906,
,75,73,0.995585324852301,
,75,74,1.0343293223069,
,75,75,1.08040995797204,
,75,76,1.11465278930927,
,75,77,1.15701408105848,
,75,78,1.2010124914604,
,75,79,1.20839905323742,
,76,0,4.75381204689459,
,76,1,4.62710735490952,
,76,2,4.52324139858823,
,76,3,4.43420468414662,
,76,4,4.32388609875574,
,76,5,4.18626082457327,2
,76,6,4.08827231904475,2
2.5,76,7,3.97295960790437,2
2.5,76,8,3.84669005702505,2
,76,9,3.75113343091367,2
,76,10,3.63182328194481,2
,76,11,3.50986848361985,2
2.5,76,12,3.40998273251472,2
2.5,76,13,3.31750494999366,2
,76,14,3.20171110497769,2
,76,15,3.07295722695967,2
,76,16,2.99123258926606,2
,76,17,2.94137190363945,2
4,76,18,2.86175745148386,2
,76,19,2.80780611125544,2
,76,20,2.74793007357776,2
,76,21,2.68769324075462,2
,76,22,2.63859085185513,2
,76,23,2.58999600548017,2
2.5,76,24,2.52424862607581,2
2.5,76,25,2.4656263252419,2
2.5,76,26,2.42548926890958,2
,76,27,2.37466224608987,2
,76,28,2.30549412563194,2
,76,29,2.25441431229923,2
,76,30,2.21372572994366,2
,76,31,2.15129286532017,2
,76,32,2.08152449700003,
,76,33,2.03399736351138,
,76,34,1.96014386581809,2
,76,35,1.90828660633666,2
,76,36,1.8680869609854,2
,76,37,1.81207530905121,2
2.5,76,38,1.7479023530767,2
2.5,76,39,1.69701103917113,2
2.5,76,40,1.65333899524276,
,76,41,1.59678869345595,
,76,42,1.52620118171945,
,76,43,1.48013305426618,
,76,44,1.39476909201482,
,76,45,1.35182469605762,
,76,46,1.31074025645193,
,76,47,1.24889436839101,
2.5,76,48,1.18762207050395,
,76,49,1.13995993465707,
,76,50,1.0939090457245,2
,76,51,1.03288864710586,2
,76,52,0.968690487133353,2
,76,53,0.928960162319261,2
,76,54,0.883918330466083,2
,76,55,0.808473771185723,2
,76,56,0.754312936799139,2
4,76,57,0.689290997242784,2
,76,58,0.627029717096212,2
,76,59,0.582495411620325,2
,76,60,0.544241321341404,2
,76,61,0.516614469704273,2
,76,62,0.549323129745447,2
2.5,76,63,0.596754130403295,2
2.5,76,64,0.622190285972607,2
2.5,76,65,0.677531920435481,
2.5,76,66,0.706560460588916,2
,76,67,0.750089214765371,2
,76,68,0.800000011920929,2
,76,69,0.82293352359626,
,76,70,0.890643633231539,
,76,71,0.900141159543307,
,76,72,0.962191203818062,
,76,73,0.995537123825709,
,76,74,1.03426292295461,
,76,75,1.08033990158147,
,76,76,1.11460824240468,
,76,77,1.15692215275305,
,76,78,1.20000004768372,
,76,79,1.20053971248564,
,77,0,4.76875143537765,
,77,1,4.65377864204815,
,77,2,4.53791552808664,
,77,3,4.43708250838305,
,77,4,4.34057840213914,2
,77,5,4.2218808418579,2
2.5,77,6,4.09183476588701,2
2.5,77,7,4.01005591179106,2
,77,8,3.86637022760615,2
,77,9,3.75744393501144,2
,77,10,3.65126142458286,2
,77,11,3.53479896748624,2
2.5,77,12,3.42172858678926,2
,77,13,3.32231408422273,2
,77,14,3.22205253704143,2
,77,15,3.10271811419641,2
,77,16,2.98538655172882,2
,77,17,2.90486786212349,2
4,77,18,2.82165586504709,2
,77,19,2.76467782446073,2
,77,20,2.71923017858533,2
,77,21,2.65905741411404,2
,77,22,2.5949044658484,2
2.5,77,23,2.54332551136286,2
2.5,77,24,2.47907855238212,2
2.5,77,25,2.41739782827332,2
2.5,77,26,2.37587997119781,2
2.5,77,27,2.32898449804318,2
,77,28,2.25984518325048,2
,77,29,2.20532041253756,2
,77,30,2.1653019434339,2
,77,31,2.10643398894465,
,77,32,2.0349655805727,
,77,33,1.98301578935413,2
,77,34,1.90838493482512,2
,77,35,1.8606025350313,2
,77,36,1.81973340307285,2
,77,37,1.76101357215894,2
,77,38,1.69760083665727,2
,77,39,1.64898441627884,
,77,40,1.60454623699416,
,77,41,1.54518358621438,
,77,42,1.47598586371917,
,77,43,1.43523006990779,
,77,44,1.34986222936048,
,77,45,1.30180232278753,
,77,46,1.26305345505317,
,77,47,1.20339424764318,
2.5,77,48,1.14061561950149,
2.5,77,49,1.09112337756339,
,77,50,1.04654247977357,
,77,51,0.987617378095294,2
,77,52,0.921229643218847,2
,77,53,0.878338932445981,2
,77,54,0.838267137492866,2
,77,55,0.763485362732608,2
,77,56,0.704842227764101,2
4,77,57,0.63774452447133,
,77,58,0.577639009552058,2
,77,59,0.53820542864633,2
,77,60,0.509679267150304,2
2.5,77,61,0.503597439835,2
2.5,77,62,0.549197594449603,2
2.5,77,63,0.596678765706255,2
,77,64,0.622151045554403,2
2.5,77,65,0.677434695377241,
,77,66,0.706543080531911,2
,77,67,0.749970129345932,2
,77,68,0.800000011920929,
,77,69,0.82281246860461,
,77,70,0.890628222746746,
,77,71,0.90005012974143,
,77,72,0.962068736330093,
,77,73,0.995488922799117,
,77,74,1.03419651961995,
,77,75,1.0802698409892,
,77,76,1.11226831405239,
,77,77,1.14908438077081,
,77,78,1.1907929199708,
,77,79,1.20052795943344,
,78,0,4.78743328703589,
,78,1,4.68309744618286,
,78,2,4.55887422287861,
,78,3,4.44491595387989,2
,78,4,4.3574063054742,2
2.5,78,5,4.25791189827837,2
2.5,78,6,4.091960402817,2
,78,7,4.01018146115591,2
,78,8,3.89544085735005,2
,78,9,3.77449070710171,2
,78,10,3.67337605109606,2
2.5,78,11,3.56292567599494,2
2.5,78,12,3.43981561519857,2
,78,13,3.33132323958231,2
,78,14,3.24222087187583,2
,78,15,3.13248238011277,2
,78,16,2.98551214143961,2
,78,17,2.90499345183428,2
4,78,18,2.82178145475789,2
,78,19,2.72873317203196,2
,78,20,2.6727959062549,2
2.5,78,21,2.61672069030607,2
2.5,78,22,2.55062176248139,2
2.5,78,23,2.4914618806493,2
,78,24,2.42400631910096,2
,78,25,2.36855796573116,2
,78,26,2.32996201722472,2
2.5,78,27,2.27506751593706,2
,78,28,2.20592626851717,2
,78,29,2.15828304774011,2
,78,30,2.11700697359928,2
,78,31,2.05101474438021,
,78,32,1.98278258144685,2
,78,33,1.93996873320304,2
,78,34,1.86683544991659,2
,78,35,1.81082812259271,2
,78,36,1.77121650316323,2
,78,37,1.71797411647232,
,78,38,1.65311589593877,
,78,39,1.59986031307677,
,78,40,1.55690857390199,
,78,41,1.50325301614163,
,78,42,1.431252150545,
,78,43,1.38104940812539,
,78,44,1.30689540782089,
,78,45,1.25996838377534,
,78,46,1.21376748958475,
,78,47,1.14955121917696,
,78,48,1.08956662367233,
2.5,78,49,1.04355483304848,
,78,50,0.996286352400828,
,78,51,0.933367525213848,2
,78,52,0.871015460908463,2
,78,53,0.834180816544108,2
,78,54,0.784762667185639,2
,78,55,0.70887354123812,2
,78,56,0.658384868310184,2
4,78,57,0.595344941505987,
4,78,58,0.531141819072608,
2.5,78,59,0.49758069556978,2
2.5,78,60,0.496673277704871,2
2.5,78,61,0.503525408874999,
,78,62,0.54907205915376,2
,78,63,0.596603401009214,2
,78,64,0.6221118051362,2
2.5,78,65,0.677337470319002,
,78,66,0.706525700474906,
,78,67,0.749851043926494,
,78,68,0.800000011920929,
,78,69,0.822691413612961,
,78,70,0.890612812261952,
,78,71,0.899999976158142,
,78,72,0.961961627448137,
,78,73,0.995440721772526,
,78,74,1.03413010928695,
,78,75,1.08019977301314,
,78,76,1.10602255484595,
,78,77,1.1280621568765,
,78,78,1.16590638579765,
,78,79,1.20051620514257,
,79,0,4.79899477680654,
,79,1,4.69297246036182,
,79,2,4.58034091201636,
,79,3,4.46268592589464,2
2.5,79,4,4.35774262085078,2
2.5,79,5,4.26021777160783,2
,79,6,4.10130467789972,2
,79,7,4.01134960171801,2
,79,8,3.92985236267706,2
,79,9,3.8001918231294,2
2.5,79,10,3.68305488385873,2
2.5,79,11,3.5757893232626,2
2.5,79,12,3.46167798557982,2
,79,13,3.34601664849338,2
,79,14,3.24282744302935,2
,79,15,3.136135018485,2
,79,16,2.99456150550946,2
,79,17,2.90612544224484,2
4,79,18,2.82190698000714,2
2.5,79,19,2.71042014044794,2
2.5,79,20,2.63137211346122,2
2.5,79,21,2.56195268390122,2
,79,22,2.49716335520079,2
,79,23,2.44737111656608,2
,79,24,2.3838550993124,2
,79,25,2.32073584171601,2
,79,26,2.27853294343497,2
2.5,79,27,2.23338062278376,2
2.5,79,28,2.16434055339093,2
,79,29,2.10825650293268,2
,79,30,2.06844034187735,
,79,31,2.01120282938171,2
,79,32,1.93896673454068,2
,79,33,1.886463042382,2
,79,34,1.81890865847406,2
,79,35,1.76855118219708,2
,79,36,1.72347848081766,
,79,37,1.66329466006847,
,79,38,1.60013925737573,
,79,39,1.55229778077084,
,79,40,1.50766783492662,
,79,41,1.4473623703059,
,79,42,1.37868715803052,
,79,43,1.34247543132277,
,79,44,1.29307956502413,
,79,45,1.21566791991579,
,79,46,1.16792687121857,
,79,47,1.10751597086828,
,79,48,1.04428892406147,
2.5,79,49,0.994196839773044,
,79,50,0.950042614009963,
,79,51,0.891738276611956,
,79,52,0.824698447056605,
,79,53,0.780930536122424,
,79,54,0.742116996762428,
,79,55,0.667604821338736,
2.5,79,56,0.607828850911093,
2.5,79,57,0.540350825623988,
4,79,58,0.480611502414979,
,79,59,0.46319313470982,2
,79,60,0.486746868067632,2
,79,61,0.503453377914997,2
,79,62,0.548946523857917,2
,79,63,0.596528036312174,2
,79,64,0.622072564717996,2
2.5,79,65,0.677240245260763,
2.5,79,66,0.706508320417902,
,79,67,0.749731958507056,
,79,68,0.800000011920929,
,79,69,0.822570374161546,2
,79,70,0.890597403755454,2
,79,71,0.899999976158142,
,79,72,0.961873362998286,
,79,73,0.995392520745934,
,79,74,1.03406373398203,
,79,75,1.08012974199439,
,79,76,1.10000002384186,
,79,77,1.10776273987858,
,79,78,1.141821977135,
,79,79,1.2005044540339,
,80,0,4.82130602104743,
,80,1,4.71136085347843,
,80,2,4.60973418738843,
2.5,80,3,4.49004007782046,2
2.5,80,4,4.36349081936448,2
,80,5,4.26838373776398,2
,80,6,4.13698152048323,2
,80,7,4.01551442665693,2
2.5,80,8,3.93022823777462,2
2.5,80,9,3.82155640845522,2
2.5,80,10,3.70282345373153,2
,80,11,3.59650946883056,2
2.5,80,12,3.49111841930137,2
,80,13,3.36907210482882,2
,80,14,3.24881145367004,2
,80,15,3.14932550194715,2
,80,16,3.02846010942744,2
,80,17,2.91007330289386,2
4,80,18,2.8220323957609,2
2.5,80,19,2.70455647685082,2
,80,20,2.60800842806152,2
,80,21,2.52513077631959,2
,80,22,2.45361840047144,2
,80,23,2.39498745025557,2
,80,24,2.32771641642148,2
,80,25,2.27174555532911,2
,80,26,2.23296614736025,2
,80,27,2.17877273656687,2
2.5,80,28,2.1096945368443,2
,80,29,2.06133551953754,
,80,30,2.02021680233488,
,80,31,1.95503781086519,2
,80,32,1.88635681653171,2
,80,33,1.84730388783117,2
,80,34,1.80294210582874,2
,80,35,1.7318172892286,
,80,36,1.67641410044678,
,80,37,1.62055025777123,
,80,38,1.5559011831536,
,80,39,1.50316075830192,
,80,40,1.46000734367483,
,80,41,1.40564366751438,
,80,42,1.33409099258502,
,80,43,1.28816159002245,
,80,44,1.25031661529224,
,80,45,1.17388504526637,
,80,46,1.11870889894372,
,80,47,1.05378620001541,
,80,48,0.993264362677374,
2.5,80,49,0.946598555804787,
2.5,80,50,0.899909157595304,
,80,51,0.837763393300803,
,80,52,0.774549029473486,
2.5,80,53,0.736547625992275,
2.5,80,54,0.689039556071785,
2.5,80,55,0.61352163164328,
2.5,80,56,0.561146948083269,
,80,57,0.497332569050141,
4,80,58,0.437170019659708,
4,80,59,0.428702772203517,
,80,60,0.476089440453201,
,80,61,0.503381346954996,2
,80,62,0.548820988562073,2
,80,63,0.596452671615133,2
,80,64,0.622033327714998,2
,80,65,0.677143028664296,
2.5,80,66,0.706490941873533,
,80,67,0.749612883451961,
,80,68,0.800000011920929,2
,80,69,0.822449361107042,2
,80,70,0.890581998609323,2
,80,71,0.899999976158142,
,80,72,0.961785106230341,
,80,73,0.995344323914415,
,80,74,1.03065672878221,
,80,75,1.074456286532,
,80,76,1.09696498172355,
,80,77,1.10772914090197,
5,80,78,1.14171916978796,
5,80,79,1.20049269779949,
,81,0,4.85189115516924,
,81,1,4.72259454486561,
2.5,81,2,4.6146810901549,2
2.5,81,3,4.50961251195793,2
,81,4,4.38965289141829,2
,81,5,4.27917097473885,2
,81,6,4.1850320098795,2
2.5,81,7,4.02537167422852,2
2.5,81,8,3.93207545061508,2
,81,9,3.84971024205275,2
,81,10,3.72873769181331,2
,81,11,3.6051333870045,2
2.5,81,12,3.49881438086464,2
2.5,81,13,3.39097246273966,2
,81,14,3.2723413887211,2
,81,15,3.16608906567986,2
2.5,81,16,3.07246394790248,2
2.5,81,17,2.91934910364244,2
4,81,18,2.82325546609739,2
4,81,19,2.7366866461521,2
2.5,81,20,2.61064183316206,2
,81,21,2.48781256760885,2
,81,22,2.40659125664936,2
,81,23,2.35068381759002,2
,81,24,2.28465999668633,2
,81,25,2.22378235917407,2
,81,26,2.18264502565416,2
2.5,81,27,2.13450285938842,2
2.5,81,28,2.06549305678711,2
,81,29,2.0119806187012,
,81,30,1.9716853625832,2
,81,31,1.91167026758486,2
,81,32,1.84061889919878,2
,81,33,1.79634904384378,2
,81,34,1.75716727515615,
,81,35,1.68800840683293,
,81,36,1.62856431217571,
,81,37,1.56888032254234,
,81,38,1.50512024733511,
,81,39,1.45517312688567,
,81,40,1.41123282826652,
,81,41,1.35361977914088,
,81,42,1.28360207010666,
,81,43,1.24293078038003,
,81,44,1.19897111150091,
,81,45,1.12216356457106,
,81,46,1.07071393472088,
,81,47,1.00806982953592,
,81,48,0.946187125986214,
,81,49,0.897823794092764,
2.5,81,50,0.852316991637291,
2.5,81,51,0.791929572428648,
2.5,81,52,0.726942383131859,
2.5,81,53,0.68641140008505,
,81,54,0.642566399980756,
,81,55,0.56747572145776,
,81,56,0.512089816830147,
,81,57,0.449703027008091,
,81,58,0.407331112153827,
4,81,59,0.421967495481216,
,81,60,0.476046866297958,
,81,61,0.503309315994994,
,81,62,0.54869545326623,2
,81,63,0.596377306918093,2
,81,64,0.621994102513092,
,81,65,0.677045841307118,
2.5,81,66,0.706473568556011,
,81,67,0.749493844210399,
,81,68,0.800000011920929,2
,81,69,0.822328306115393,2
,81,70,0.890566588124529,
,81,71,0.899999976158142,
,81,72,0.961696876006887,
,81,73,0.995296141578785,
,81,74,1.01420116166469,
,81,75,1.04689185458529,
5,81,76,1.08206931903775,
5,81,77,1.10769553885359,
5,81,78,1.14161635304182,
,81,79,1.20048094970841,
,82,0,4.85222275872863,
2.5,82,1,4.72309502403015,
2.5,82,2,4.62112217413211,2
2.5,82,3,4.5345998327127,2
2.5,82,4,4.42198169938176,2
2.5,82,5,4.27975072005002,2
2.5,82,6,4.18867876365978,2
2.5,82,7,4.06599872140828,2
,82,8,3.94526211470455,2
,82,9,3.8516353495272,2
,82,10,3.7291532402815,2
,82,11,3.60559661786712,2
,82,12,3.50822506159934,2
2.5,82,13,3.41753352153838,2
2.5,82,14,3.29850543556002,2
2.5,82,15,3.16673361808806,2
2.5,82,16,3.07922345562868,2
,82,17,2.95949832718921,2
2.5,82,18,2.83378881559834,2
4,82,19,2.73713003135147,2
2.5,82,20,2.63332037047644,2
,82,21,2.51480369474109,2
,82,22,2.40399506679965,2
,82,23,2.31470325214583,2
,82,24,2.23593216934194,2
,82,25,2.17554840073311,2
,82,26,2.13453858105166,2
2.5,82,27,2.08572578998998,2
,82,28,2.01681239753985,2
,82,29,1.96362857541401,
,82,30,1.92328498832986,2
,82,31,1.86336201864853,2
,82,32,1.79231284576788,2
,82,33,1.74775194056912,2
,82,34,1.70910974934489,
,82,35,1.64024829723084,
,82,36,1.5802135493716,
,82,37,1.51983998219152,
,82,38,1.45622968721313,
,82,39,1.40688601094419,
,82,40,1.36269011987496,
,82,41,1.30395072575157,
,82,42,1.23435550706997,
,82,43,1.19599641213766,
,82,44,1.1490484054502,
,82,45,1.0718835604424,
,82,46,1.02261830194383,
,82,47,0.96181437552739,
2.5,82,48,0.899072524927779,
2.5,82,49,0.849227425980891,
2.5,82,50,0.804738115267827,
2.5,82,51,0.746101579442113,
,82,52,0.679323632601639,
,82,53,0.635989484094152,
,82,54,0.596684873412093,
,82,55,0.522418571636733,
,82,56,0.462670053808983,
,82,57,0.423322305517352,
,82,58,0.403299508687265,
4,82,59,0.421873604160015,
,82,60,0.476004292142716,
,82,61,0.503237285034993,
,82,62,0.548569917970387,
,82,63,0.596301942221052,
,82,64,0.621954862094889,
,82,65,0.676948616248879,
2.5,82,66,0.706456188499007,
2.5,82,67,0.749374758790961,
,82,68,0.800000011920929,
,82,69,0.822207251123744,
,82,70,0.890551177639736,
,82,71,0.899999976158142,
,82,72,0.961608611557036,
5,82,73,0.995247940552193,
5,82,74,1,
5,82,75,1.02307518642581,
5,82,76,1.06917267092103,
,82,77,1.10766191102906,
,82,78,1.14151345742488,
,82,79,1.20046920151504,
,83,0,4.86859959320798,
2.5,83,1,4.75519944507566,
,83,2,4.63913182507683,2
,83,3,4.53795640178057,2
2.5,83,4,4.44196670348593,2
2.5,83,5,4.32362128467381,2
,83,6,4.19259881973267,2
,83,7,4.11081972003567,2
,83,8,3.95989889723719,2
,83,9,3.85378305097091,2
,83,10,3.75169928058706,2
,83,11,3.6365839888299,2
,83,12,3.52300403509108,2
2.5,83,13,3.42336110467511,2
2.5,83,14,3.32380901647075,2
,83,15,3.20473001203844,2
,83,16,3.08615047313497,2
,83,17,3.001245884515,2
2.5,83,18,2.84483981132507,2
4,83,19,2.73759938550026,2
4,83,20,2.65639590635722,2
2.5,83,21,2.54233457330672,2
,83,22,2.41222843858907,2
,83,23,2.31483955878402,2
,83,24,2.23432066499761,2
,83,25,2.1538017712112,2
2.5,83,26,2.08564954207821,2
2.5,83,27,2.02896950939716,2
,83,28,1.95988816970977,2
,83,29,1.91213964140436,2
,83,30,1.87094406532909,2
,83,31,1.80468142032623,2
,83,32,1.7362711164654,2
,83,33,1.69880902428836,
,83,34,1.65281903801297,
,83,35,1.58096134997918,
,83,36,1.52698729855261,
,83,37,1.47280989659135,
,83,38,1.40784661003677,
,83,39,1.35361166669826,
,83,40,1.31095118297471,
,83,41,1.25880696890375,
,83,42,1.18621195803279,
,83,43,1.13642060756683,
,83,44,1.10332208258651,
,83,45,1.02764860631177,
2.5,83,46,0.969023733042148,
2.5,83,47,0.927639717070336,
2.5,83,48,0.876819259101428,
,83,49,0.813088735326949,
,83,50,0.749616987594175,
2.5,83,51,0.685146326958967,
,83,52,0.624140865877845,
,83,53,0.589871357420477,
,83,54,0.536525075701508,
,83,55,0.46021351568234,
,83,56,0.413057774305344,
,83,57,0.401017665233677,
,83,58,0.400000005960464,
4,83,59,0.421771700825208,
4,83,60,0.475958085013661,
,83,61,0.503159107468209,
,83,62,0.548433670390537,2
,83,63,0.596220146439962,2
,83,64,0.621912273180141,
,83,65,0.676843094699765,
,83,66,0.706437325352282,
2.5,83,67,0.749245511473822,
,83,68,0.800000011920929,
,83,69,0.822075866165193,
,83,70,0.890534452134424,
5,83,71,0.899999976158142,
5,83,72,0.961512815250521,
5,83,73,0.995195626394845,
,83,74,1,
,83,75,1.02301495267352,
,83,76,1.069084730009,
,83,77,1.10762544495616,
